cenario;arquivo_instancia;makespan_final;ddlb;razao_ms_ddlb;melhoria_ms;iteracoes;tempo_ga_ms
HHLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHH\HHLLHHH_7.json;11382,44;8536,70;1,3334;1217,10;200;2276,98
HHLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHH\HHLLHHH_8.json;11222,12;8465,20;1,3257;1450,98;200;2278,00
HHLLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHH\HHLLHHH_9.json;10599,04;8523,25;1,2435;1752,41;200;2319,74
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_1.json;2789,24;2190,88;1,2731;531,69;200;594,52
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_10.json;2504,10;2356,99;1,0624;480,19;200;615,78
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_2.json;2419,89;2254,92;1,0732;519,21;200;619,69
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_3.json;2735,29;2233,86;1,2245;392,30;200;608,58
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_4.json;2548,26;2110,87;1,2072;365,57;200;616,26
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_5.json;2537,64;2280,06;1,1130;568,60;200;617,96
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_6.json;2804,80;2103,05;1,3337;317,32;200;609,07
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_7.json;2474,24;2162,49;1,1442;546,72;200;619,78
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_8.json;2771,16;2229,12;1,2432;271,89;200;609,56
HHLLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHHL\HHLLHHL_9.json;2545,03;2072,57;1,2280;505,25;200;602,68
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_1.json;8891,58;7660,53;1,1607;2192,53;200;194,58
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_10.json;8727,23;7139,20;1,2224;2866,22;200;197,82
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_2.json;9757,18;8142,19;1,1983;2783,13;200;190,12
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_3.json;8475,44;7563,84;1,1205;1832,76;200;204,37
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_4.json;10099,41;7896,93;1,2789;2775,38;200;193,46
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_5.json;9628,85;7901,35;1,2186;2286,50;200;192,39
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_6.json;8875,23;7921,51;1,1204;3245,42;200;200,98
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_7.json;8188,10;7651,28;1,0702;3237,21;200;195,32
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_8.json;8422,95;7610,41;1,1068;1524,12;200;196,94
HHLLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLH\HHLLHLH_9.json;9871,58;8032,46;1,2290;2049,18;200;194,63
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_1.json;2422,60;2238,56;1,0822;340,11;200;86,98
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_10.json;2223,50;2116,65;1,0505;117,34;200;84,79
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_2.json;2219,02;2003,58;1,1075;219,75;200;80,50
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_3.json;2537,49;2036,34;1,2461;77,09;200;80,62
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_4.json;2341,95;2341,95;1,0000;0,00;200;82,36
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_5.json;2646,99;2504,23;1,0570;53,42;200;85,40
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_6.json;1955,29;1695,45;1,1533;188,71;200;82,63
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_7.json;2469,35;1916,57;1,2884;115,14;200;84,85
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_8.json;2331,67;2187,64;1,0658;200,58;200;83,28
HHLLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLHLL\HHLLHLL_9.json;2123,59;1906,43;1,1139;69,02;200;82,12
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_1.json;11199,31;8470,75;1,3221;1710,55;200;2318,90
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_10.json;11039,15;8489,83;1,3003;1785,49;200;2286,65
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_2.json;10434,35;8173,49;1,2766;1706,69;200;2285,94
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_3.json;11410,96;8517,04;1,3398;1053,22;200;2273,52
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_4.json;10886,68;8295,32;1,3124;1232,87;200;2259,44
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_5.json;11064,98;8408,49;1,3159;1496,34;200;2277,16
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_6.json;11307,53;8431,02;1,3412;1508,40;200;2266,18
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_7.json;10801,46;8615,02;1,2538;940,60;200;2315,41
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_8.json;10254,75;8560,97;1,1978;1784,83;200;2298,58
HHLLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHH\HHLLLHH_9.json;11020,12;8559,97;1,2874;1455,57;200;2313,10
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_1.json;2626,43;2257,74;1,1633;300,06;200;608,58
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_10.json;2632,74;2311,72;1,1389;443,29;200;605,05
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_2.json;2677,62;2230,36;1,2005;425,29;200;614,52
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_3.json;2684,27;2110,65;1,2718;299,20;200;611,67
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_4.json;2411,84;2025,65;1,1906;348,31;200;608,67
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_5.json;2602,72;2304,82;1,1293;467,31;200;612,12
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_6.json;2786,24;2278,08;1,2231;432,31;200;611,50
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_7.json;2598,44;2329,51;1,1154;610,09;200;613,44
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_8.json;2782,17;2164,17;1,2856;518,46;200;599,95
HHLLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLHL\HHLLLHL_9.json;2842,86;2444,31;1,1631;397,81;200;595,47
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_1.json;11212,56;8349,91;1,3428;1568,39;200;188,93
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_10.json;9050,23;8509,61;1,0635;2185,09;200;192,18
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_2.json;9612,67;8167,70;1,1769;2972,87;200;196,94
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_3.json;9342,36;7932,76;1,1777;2919,93;200;192,93
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_4.json;9285,39;8285,13;1,1207;2598,87;200;189,98
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_5.json;8249,28;7710,70;1,0698;2202,83;200;195,66
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_6.json;8938,87;8236,06;1,0853;3006,62;200;191,69
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_7.json;9063,25;8522,03;1,0635;2287,29;200;192,79
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_8.json;8759,47;8073,53;1,0850;2686,49;200;189,73
HHLLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLH\HHLLLLH_9.json;9240,32;7858,61;1,1758;1511,13;200;190,12
HHLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLL\HHLLLLL_1.json;2400,73;2291,27;1,0478;70,33;200;83,77
HHLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLL\HHLLLLL_10.json;2565,87;2287,53;1,1217;0,00;200;86,35
HHLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLL\HHLLLLL_2.json;2842,08;2228,32;1,2754;30,10;200;82,59
HHLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLL\HHLLLLL_3.json;2894,81;2615,10;1,1070;0,00;200;82,17
HHLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HHLLLLL\HHLLLLL_4.json;2357,84;2091,99;1,1271;0,00;200;85,24
